QuantumComputerID,T1CoherenceTime,T2CoherenceTime,Frequency,OperationID,OneQubitGateErrorRate
1,84.24,93.94,4.72,4,-0.29
1,55.44,81.24,4.76,4,-2.44
1,119.75,119.38,4.69,4,-6.54
1,56.51,46.74,4.92,4,-10.94
1,60.22,41.45,4.64,4,-4.39
1,84.24,93.94,4.72,4,-0.68
1,55.44,81.24,4.76,4,-4.59
1,119.75,119.38,4.69,4,-7.23
1,56.51,46.74,4.92,4,-10.25
1,60.22,41.45,4.64,4,-6.25
1,84.24,93.94,4.72,4,-3.81
1,55.44,81.24,4.76,4,-2.34
1,119.75,119.38,4.69,4,-9.47
1,56.51,46.74,4.92,4,-9.47
1,60.22,41.45,4.64,5,-12.60
1,84.24,93.94,4.72,5,-13.67
1,55.44,81.24,4.76,5,-8.01
1,119.75,119.38,4.69,5,-5.08
1,56.51,46.74,4.92,5,-7.91
1,60.22,41.45,4.64,5,-24.22
1,84.24,93.94,4.72,5,-21.09
1,55.44,81.24,4.76,5,-10.55
1,119.75,119.38,4.69,5,-13.18
1,56.51,46.74,4.92,5,-11.91
1,60.22,41.45,4.64,5,-18.85
1,84.24,93.94,4.72,5,-14.75
1,55.44,81.24,4.76,5,-8.50
1,119.75,119.38,4.69,5,-9.96
1,56.51,46.74,4.92,5,-10.64
1,60.22,41.45,4.64,5,-20.21
1,84.24,93.94,4.72,5,-17.29
1,55.44,81.24,4.76,5,-10.16
1,119.75,119.38,4.69,5,-10.35
1,56.51,46.74,4.92,5,-10.16
1,60.22,41.45,4.64,5,-11.91
1,84.24,93.94,4.72,5,-14.16
1,55.44,81.24,4.76,5,-5.08
1,119.75,119.38,4.69,5,-6.35
1,56.51,46.74,4.92,5,-6.54
1,60.22,41.45,4.64,5,-11.33
1,84.24,93.94,4.72,5,-11.52
1,55.44,81.24,4.76,5,-5.66
1,119.75,119.38,4.69,5,-5.47
1,56.51,46.74,4.92,5,-5.37
1,60.22,41.45,4.64,6,-12.99
1,84.24,93.94,4.72,6,-12.99
1,55.44,81.24,4.76,6,-8.40
1,119.75,119.38,4.69,6,-7.91
1,56.51,46.74,4.92,6,-7.42
1,60.22,41.45,4.64,6,-22.85
1,84.24,93.94,4.72,6,-21.39
1,55.44,81.24,4.76,6,-11.13
1,119.75,119.38,4.69,6,-12.70
1,56.51,46.74,4.92,6,-13.18
1,60.22,41.45,4.64,6,-17.68
1,84.24,93.94,4.72,6,-16.60
1,55.44,81.24,4.76,6,-6.84
1,119.75,119.38,4.69,6,-8.20
1,56.51,46.74,4.92,6,-8.98
1,60.22,41.45,4.64,6,-18.55
1,84.24,93.94,4.72,6,-14.26
1,55.44,81.24,4.76,6,-6.84
1,119.75,119.38,4.69,6,-10.55
1,56.51,46.74,4.92,6,-11.72
1,60.22,41.45,4.64,6,-12.70
1,84.24,93.94,4.72,6,-15.43
1,55.44,81.24,4.76,6,-5.57
1,119.75,119.38,4.69,6,-6.54
1,56.51,46.74,4.92,6,-5.96
1,60.22,41.45,4.64,6,-9.38
1,84.24,93.94,4.72,6,-12.99
1,55.44,81.24,4.76,6,-5.57
1,119.75,119.38,4.69,6,-6.64
1,56.51,46.74,4.92,6,-6.35
1,60.22,41.45,4.64,7,5.27
1,84.24,93.94,4.72,7,3.71
1,55.44,81.24,4.76,7,2.15
1,119.75,119.38,4.69,7,4.20
1,56.51,46.74,4.92,7,4.30
1,60.22,41.45,4.64,7,25.59
1,84.24,93.94,4.72,7,16.80
1,55.44,81.24,4.76,7,8.79
1,119.75,119.38,4.69,7,8.11
1,56.51,46.74,4.92,7,2.73
1,60.22,41.45,4.64,7,21.09
1,84.24,93.94,4.72,7,13.18
1,55.44,81.24,4.76,7,4.20
1,119.75,119.38,4.69,7,8.98
1,56.51,46.74,4.92,7,3.52
1,60.22,41.45,4.64,7,4.98
1,84.24,93.94,4.72,7,4.20
1,55.44,81.24,4.76,7,2.93
1,119.75,119.38,4.69,7,4.20
1,56.51,46.74,4.92,7,2.34
1,60.22,41.45,4.64,7,7.03
1,84.24,93.94,4.72,7,2.44
1,55.44,81.24,4.76,7,2.34
1,119.75,119.38,4.69,7,3.52
1,56.51,46.74,4.92,7,3.71
1,60.22,41.45,4.64,7,3.03
1,84.24,93.94,4.72,7,1.66
1,55.44,81.24,4.76,7,0.98
1,119.75,119.38,4.69,7,2.83
1,56.51,46.74,4.92,7,2.05
2,79.33,85.09,4.50,4,0.49
2,85.24,190.70,4.69,4,3.52
2,121.01,169.33,4.66,4,-2.15
2,98.39,197.02,4.65,4,5.76
2,123.62,234.95,4.61,4,3.81
2,79.33,85.09,4.50,4,3.03
2,85.24,190.70,4.69,4,5.66
2,121.01,169.33,4.66,4,0.39
2,98.39,197.02,4.65,4,1.17
2,123.62,234.95,4.61,4,2.73
2,79.33,85.09,4.50,4,4.00
2,85.24,190.70,4.69,4,6.93
2,121.01,169.33,4.66,4,1.27
2,98.39,197.02,4.65,4,3.32
2,123.62,234.95,4.61,4,-1.46
2,79.33,85.09,4.50,4,1.86
2,85.24,190.70,4.69,4,9.96
2,121.01,169.33,4.66,4,-1.46
2,98.39,197.02,4.65,4,3.22
2,123.62,234.95,4.61,4,0.78
2,79.33,85.09,4.50,4,2.93
2,85.24,190.70,4.69,4,1.66
2,121.01,169.33,4.66,4,-0.39
2,98.39,197.02,4.65,4,4.79
2,123.62,234.95,4.61,4,-3.81
2,79.33,85.09,4.50,4,3.42
2,85.24,190.70,4.69,4,5.86
2,121.01,169.33,4.66,4,-2.54
2,98.39,197.02,4.65,4,3.91
2,123.62,234.95,4.61,4,0.29
2,79.33,85.09,4.50,5,-6.64
2,85.24,190.70,4.69,5,-4.69
2,121.01,169.33,4.66,5,-7.13
2,98.39,197.02,4.65,5,-4.98
2,123.62,234.95,4.61,5,-20.80
2,79.33,85.09,4.50,5,-12.79
2,85.24,190.70,4.69,5,-5.18
2,121.01,169.33,4.66,5,-4.98
2,98.39,197.02,4.65,5,-5.08
2,123.62,234.95,4.61,5,-19.92
2,79.33,85.09,4.50,5,-4.98
2,85.24,190.70,4.69,5,-4.59
2,121.01,169.33,4.66,5,-4.98
2,98.39,197.02,4.65,5,-5.18
2,123.62,234.95,4.61,5,-19.73
2,79.33,85.09,4.50,5,-5.18
2,85.24,190.70,4.69,5,-4.10
2,121.01,169.33,4.66,5,-6.35
2,98.39,197.02,4.65,5,-6.93
2,123.62,234.95,4.61,5,-25.10
2,79.33,85.09,4.50,5,-5.47
2,85.24,190.70,4.69,5,-5.96
2,121.01,169.33,4.66,5,-4.59
2,98.39,197.02,4.65,5,-6.93
2,123.62,234.95,4.61,5,-26.95
2,79.33,85.09,4.50,5,-5.66
2,85.24,190.70,4.69,5,-5.08
2,121.01,169.33,4.66,5,-3.22
2,98.39,197.02,4.65,5,-6.25
2,123.62,234.95,4.61,5,-17.38
2,79.33,85.09,4.50,6,-4.88
2,85.24,190.70,4.69,6,-3.81
2,121.01,169.33,4.66,6,-4.79
2,98.39,197.02,4.65,6,-7.52
2,123.62,234.95,4.61,6,-21.29
2,79.33,85.09,4.50,6,-3.91
2,85.24,190.70,4.69,6,-3.61
2,121.01,169.33,4.66,6,-4.69
2,98.39,197.02,4.65,6,-5.66
2,123.62,234.95,4.61,6,-25.68
2,79.33,85.09,4.50,6,-3.03
2,85.24,190.70,4.69,6,-3.52
2,121.01,169.33,4.66,6,-4.20
2,98.39,197.02,4.65,6,-5.08
2,123.62,234.95,4.61,6,-23.44
2,79.33,85.09,4.50,6,-5.27
2,85.24,190.70,4.69,6,-5.08
2,121.01,169.33,4.66,6,-5.47
2,98.39,197.02,4.65,6,-7.81
2,123.62,234.95,4.61,6,-26.07
2,79.33,85.09,4.50,6,-5.08
2,85.24,190.70,4.69,6,-4.49
2,121.01,169.33,4.66,6,-4.98
2,98.39,197.02,4.65,6,-6.93
2,123.62,234.95,4.61,6,-18.65
2,79.33,85.09,4.50,6,-4.79
2,85.24,190.70,4.69,6,-3.81
2,121.01,169.33,4.66,6,-4.20
2,98.39,197.02,4.65,6,-5.66
2,123.62,234.95,4.61,6,-17.38
2,79.33,85.09,4.50,7,2.73
2,85.24,190.70,4.69,7,1.17
2,121.01,169.33,4.66,7,0.29
2,98.39,197.02,4.65,7,1.76
2,123.62,234.95,4.61,7,24.80
2,79.33,85.09,4.50,7,2.44
2,85.24,190.70,4.69,7,1.07
2,121.01,169.33,4.66,7,1.17
2,98.39,197.02,4.65,7,1.46
2,123.62,234.95,4.61,7,17.29
2,79.33,85.09,4.50,7,4.59
2,85.24,190.70,4.69,7,2.64
2,121.01,169.33,4.66,7,1.17
2,98.39,197.02,4.65,7,1.95
2,123.62,234.95,4.61,7,21.48
2,79.33,85.09,4.50,7,1.27
2,85.24,190.70,4.69,7,1.56
2,121.01,169.33,4.66,7,0.29
2,98.39,197.02,4.65,7,4.49
2,123.62,234.95,4.61,7,16.41
2,79.33,85.09,4.50,7,1.27
2,85.24,190.70,4.69,7,4.98
2,121.01,169.33,4.66,7,0.88
2,98.39,197.02,4.65,7,6.05
2,123.62,234.95,4.61,7,16.99
5,134.31,79.72,4.82,4,-0.98
5,117.67,32.06,4.89,4,5.86
5,95.90,81.41,4.72,4,-0.98
5,93.11,51.15,4.79,4,-3.03
5,81.10,28.27,5.02,4,-0.59
5,134.31,79.72,4.82,4,-0.49
5,117.67,32.06,4.89,4,6.74
5,95.90,81.41,4.72,4,1.86
5,93.11,51.15,4.79,4,0.78
5,81.10,28.27,5.02,4,-3.61
5,134.31,79.72,4.82,4,-1.86
5,117.67,32.06,4.89,4,6.45
5,95.90,81.41,4.72,4,-2.25
5,93.11,51.15,4.79,4,-2.34
5,81.10,28.27,5.02,4,-1.07
5,134.31,79.72,4.82,4,0.00
5,117.67,32.06,4.89,4,6.74
5,95.90,81.41,4.72,4,-0.98
5,93.11,51.15,4.79,4,-3.03
5,81.10,28.27,5.02,4,-3.42
5,134.31,79.72,4.82,4,-0.49
5,117.67,32.06,4.89,4,9.28
5,95.90,81.41,4.72,4,-1.07
5,93.11,51.15,4.79,4,-0.78
5,81.10,28.27,5.02,4,-1.27
5,134.31,79.72,4.82,4,-1.17
5,117.67,32.06,4.89,4,4.39
5,95.90,81.41,4.72,4,0.49
5,93.11,51.15,4.79,4,-2.05
5,81.10,28.27,5.02,4,-5.27
5,134.31,79.72,4.82,5,-4.10
5,117.67,32.06,4.89,5,-5.57
5,95.90,81.41,4.72,5,-3.12
5,93.11,51.15,4.79,5,-9.08
5,81.10,28.27,5.02,5,-12.30
5,134.31,79.72,4.82,5,-4.79
5,117.67,32.06,4.89,5,-6.84
5,95.90,81.41,4.72,5,-3.03
5,93.11,51.15,4.79,5,-8.50
5,81.10,28.27,5.02,5,-13.18
5,134.31,79.72,4.82,5,-3.91
5,117.67,32.06,4.89,5,-3.61
5,95.90,81.41,4.72,5,-4.20
5,93.11,51.15,4.79,5,-6.84
5,81.10,28.27,5.02,5,-12.79
5,134.31,79.72,4.82,5,-3.52
5,117.67,32.06,4.89,5,-5.86
5,95.90,81.41,4.72,5,-3.91
5,93.11,51.15,4.79,5,-8.79
5,81.10,28.27,5.02,5,-10.45
5,134.31,79.72,4.82,5,-3.52
5,117.67,32.06,4.89,5,-4.98
5,95.90,81.41,4.72,5,-3.61
5,93.11,51.15,4.79,5,-8.98
5,81.10,28.27,5.02,5,-9.47
5,134.31,79.72,4.82,5,-4.39
5,117.67,32.06,4.89,5,-4.79
5,95.90,81.41,4.72,5,-3.32
5,93.11,51.15,4.79,5,-10.84
5,81.10,28.27,5.02,5,-13.18
5,134.31,79.72,4.82,6,-4.10
5,117.67,32.06,4.89,6,-4.59
5,95.90,81.41,4.72,6,-3.22
5,93.11,51.15,4.79,6,-10.25
5,81.10,28.27,5.02,6,-14.55
5,134.31,79.72,4.82,6,-3.91
5,117.67,32.06,4.89,6,-6.25
5,95.90,81.41,4.72,6,-4.49
5,93.11,51.15,4.79,6,-8.98
5,81.10,28.27,5.02,6,-15.43
5,134.31,79.72,4.82,6,-3.81
5,117.67,32.06,4.89,6,-4.79
5,95.90,81.41,4.72,6,-4.00
5,93.11,51.15,4.79,6,-7.42
5,81.10,28.27,5.02,6,-15.72
5,134.31,79.72,4.82,6,-4.10
5,117.67,32.06,4.89,6,-5.08
5,95.90,81.41,4.72,6,-4.49
5,93.11,51.15,4.79,6,-8.79
5,81.10,28.27,5.02,6,-11.13
5,134.31,79.72,4.82,6,-2.83
5,117.67,32.06,4.89,6,-3.81
5,95.90,81.41,4.72,6,-3.22
5,93.11,51.15,4.79,6,-8.98
5,81.10,28.27,5.02,6,-10.74
5,134.31,79.72,4.82,6,-3.61
5,117.67,32.06,4.89,6,-4.30
5,95.90,81.41,4.72,6,-3.32
5,93.11,51.15,4.79,6,-11.82
5,81.10,28.27,5.02,6,-14.45
5,134.31,79.72,4.82,7,2.05
5,117.67,32.06,4.89,7,2.44
5,95.90,81.41,4.72,7,1.56
5,93.11,51.15,4.79,7,3.52
5,81.10,28.27,5.02,7,2.83
5,134.31,79.72,4.82,7,2.25
5,117.67,32.06,4.89,7,2.44
5,95.90,81.41,4.72,7,1.76
5,93.11,51.15,4.79,7,4.10
5,81.10,28.27,5.02,7,4.10
5,134.31,79.72,4.82,7,2.15
5,117.67,32.06,4.89,7,2.25
5,95.90,81.41,4.72,7,2.44
5,93.11,51.15,4.79,7,3.42
5,81.10,28.27,5.02,7,4.20
5,134.31,79.72,4.82,7,1.07
5,117.67,32.06,4.89,7,3.22
5,95.90,81.41,4.72,7,1.66
5,93.11,51.15,4.79,7,12.50
5,81.10,28.27,5.02,7,4.30
5,134.31,79.72,4.82,7,0.88
5,117.67,32.06,4.89,7,2.34
5,95.90,81.41,4.72,7,1.46
5,93.11,51.15,4.79,7,4.00
5,81.10,28.27,5.02,7,3.12
5,134.31,79.72,4.82,7,1.66
5,117.67,32.06,4.89,7,2.44
5,95.90,81.41,4.72,7,1.86
5,93.11,51.15,4.79,7,2.64
5,81.10,28.27,5.02,7,4.69
6,42.88,16.81,4.80,4,-0.68
6,97.91,117.52,4.94,4,-2.64
6,65.87,76.98,4.83,4,-1.37
6,88.55,69.41,4.81,4,1.66
6,137.65,47.92,4.75,4,1.17
6,42.88,16.81,4.80,4,-3.32
6,97.91,117.52,4.94,4,-2.54
6,65.87,76.98,4.83,4,0.98
6,88.55,69.41,4.81,4,-0.78
6,137.65,47.92,4.75,4,-3.12
6,42.88,16.81,4.80,4,-5.76
6,97.91,117.52,4.94,4,0.20
6,65.87,76.98,4.83,4,-3.32
6,88.55,69.41,4.81,4,0.68
6,137.65,47.92,4.75,4,-1.95
6,42.88,16.81,4.80,4,-5.86
6,97.91,117.52,4.94,4,-2.25
6,65.87,76.98,4.83,4,-0.98
6,88.55,69.41,4.81,4,-2.64
6,137.65,47.92,4.75,4,-2.05
6,42.88,16.81,4.80,4,-4.49
6,97.91,117.52,4.94,4,0.29
6,65.87,76.98,4.83,4,-0.39
6,88.55,69.41,4.81,4,0.00
6,137.65,47.92,4.75,4,-1.86
6,42.88,16.81,4.80,4,-3.03
6,97.91,117.52,4.94,4,-2.15
6,65.87,76.98,4.83,4,-0.68
6,88.55,69.41,4.81,4,-4.88
6,137.65,47.92,4.75,4,0.29
6,42.88,16.81,4.80,4,-2.73
6,97.91,117.52,4.94,4,-1.46
6,65.87,76.98,4.83,4,-1.46
6,88.55,69.41,4.81,4,-0.98
6,137.65,47.92,4.75,4,-3.52
6,42.88,16.81,4.80,5,-4.00
6,97.91,117.52,4.94,5,-2.93
6,65.87,76.98,4.83,5,-3.71
6,88.55,69.41,4.81,5,-4.20
6,137.65,47.92,4.75,5,-5.08
6,42.88,16.81,4.80,5,-3.52
6,97.91,117.52,4.94,5,-2.05
6,65.87,76.98,4.83,5,-2.64
6,88.55,69.41,4.81,5,-3.52
6,137.65,47.92,4.75,5,-1.46
6,42.88,16.81,4.80,5,-4.30
6,97.91,117.52,4.94,5,-2.64
6,65.87,76.98,4.83,5,-4.10
6,88.55,69.41,4.81,5,-3.71
6,137.65,47.92,4.75,5,-1.66
6,42.88,16.81,4.80,5,-4.49
6,97.91,117.52,4.94,5,-3.22
6,65.87,76.98,4.83,5,-3.12
6,88.55,69.41,4.81,5,-3.91
6,137.65,47.92,4.75,5,-4.00
6,42.88,16.81,4.80,5,-4.39
6,97.91,117.52,4.94,5,-3.03
6,65.87,76.98,4.83,5,-3.12
6,88.55,69.41,4.81,5,-3.81
6,137.65,47.92,4.75,5,-3.12
6,42.88,16.81,4.80,5,-4.20
6,97.91,117.52,4.94,5,-2.54
6,65.87,76.98,4.83,5,-3.22
6,88.55,69.41,4.81,5,-2.83
6,137.65,47.92,4.75,5,-2.15
6,42.88,16.81,4.80,5,-6.25
6,97.91,117.52,4.94,5,-2.44
6,65.87,76.98,4.83,5,-3.71
6,88.55,69.41,4.81,5,-3.71
6,137.65,47.92,4.75,5,-2.73
6,42.88,16.81,4.80,6,-5.37
6,97.91,117.52,4.94,6,-2.15
6,65.87,76.98,4.83,6,-3.03
6,88.55,69.41,4.81,6,-3.61
6,137.65,47.92,4.75,6,-1.46
6,42.88,16.81,4.80,6,-3.91
6,97.91,117.52,4.94,6,-2.73
6,65.87,76.98,4.83,6,-3.52
6,88.55,69.41,4.81,6,-4.59
6,137.65,47.92,4.75,6,-2.93
6,42.88,16.81,4.80,6,-4.59
6,97.91,117.52,4.94,6,-1.86
6,65.87,76.98,4.83,6,-2.83
6,88.55,69.41,4.81,6,-4.20
6,137.65,47.92,4.75,6,-2.05
6,42.88,16.81,4.80,6,-5.37
6,97.91,117.52,4.94,6,-3.81
6,65.87,76.98,4.83,6,-4.20
6,88.55,69.41,4.81,6,-3.91
6,137.65,47.92,4.75,6,-2.83
6,42.88,16.81,4.80,6,-5.08
6,97.91,117.52,4.94,6,-2.44
6,65.87,76.98,4.83,6,-3.81
6,88.55,69.41,4.81,6,-4.79
6,137.65,47.92,4.75,6,-3.12
6,42.88,16.81,4.80,6,-4.79
6,97.91,117.52,4.94,6,-1.95
6,65.87,76.98,4.83,6,-3.71
6,88.55,69.41,4.81,6,-4.20
6,137.65,47.92,4.75,6,-2.34
6,42.88,16.81,4.80,7,2.83
6,97.91,117.52,4.94,7,0.29
6,65.87,76.98,4.83,7,0.39
6,88.55,69.41,4.81,7,1.07
6,137.65,47.92,4.75,7,0.59
6,42.88,16.81,4.80,7,2.25
6,97.91,117.52,4.94,7,0.29
6,65.87,76.98,4.83,7,0.29
6,88.55,69.41,4.81,7,0.88
6,137.65,47.92,4.75,7,0.29
6,42.88,16.81,4.80,7,2.05
6,97.91,117.52,4.94,7,0.29
6,65.87,76.98,4.83,7,0.20
6,88.55,69.41,4.81,7,0.49
6,137.65,47.92,4.75,7,0.39
6,42.88,16.81,4.80,7,2.93
6,97.91,117.52,4.94,7,0.39
6,65.87,76.98,4.83,7,0.29
6,88.55,69.41,4.81,7,0.29
6,137.65,47.92,4.75,7,0.49
6,42.88,16.81,4.80,7,3.12
6,97.91,117.52,4.94,7,0.49
6,65.87,76.98,4.83,7,0.49
6,88.55,69.41,4.81,7,1.07
6,137.65,47.92,4.75,7,0.59
6,42.88,16.81,4.80,7,2.44
6,97.91,117.52,4.94,7,0.49
6,65.87,76.98,4.83,7,0.39
6,88.55,69.41,4.81,7,0.49
6,137.65,47.92,4.75,7,0.29
7,64.21,70.02,5.29,4,1.17
7,66.91,58.16,5.24,4,4.69
7,66.29,78.32,5.03,4,1.56
7,56.25,39.43,5.30,4,-3.12
7,42.18,36.18,5.08,4,-3.52
7,64.21,70.02,5.29,4,3.81
7,66.91,58.16,5.24,4,8.30
7,66.29,78.32,5.03,4,2.34
7,56.25,39.43,5.30,4,-2.64
7,42.18,36.18,5.08,4,-3.52
7,64.21,70.02,5.29,4,2.54
7,66.91,58.16,5.24,4,7.32
7,66.29,78.32,5.03,4,0.68
7,56.25,39.43,5.30,4,-2.73
7,42.18,36.18,5.08,4,-6.93
7,64.21,70.02,5.29,4,1.17
7,66.91,58.16,5.24,4,4.88
7,66.29,78.32,5.03,4,-0.20
7,56.25,39.43,5.30,4,-1.76
7,42.18,36.18,5.08,4,-3.81
7,64.21,70.02,5.29,4,4.20
7,66.91,58.16,5.24,4,5.08
7,66.29,78.32,5.03,4,2.44
7,56.25,39.43,5.30,4,-0.68
7,42.18,36.18,5.08,4,-5.57
7,64.21,70.02,5.29,4,2.83
7,66.91,58.16,5.24,4,2.93
7,66.29,78.32,5.03,4,-0.59
7,56.25,39.43,5.30,4,-2.44
7,42.18,36.18,5.08,4,-1.46
7,64.21,70.02,5.29,4,4.98
7,66.91,58.16,5.24,4,4.49
7,66.29,78.32,5.03,4,4.39
7,56.25,39.43,5.30,4,-1.46
7,42.18,36.18,5.08,4,-5.66
7,64.21,70.02,5.29,5,-2.73
7,66.91,58.16,5.24,5,-3.52
7,66.29,78.32,5.03,5,-3.91
7,56.25,39.43,5.30,5,-6.84
7,42.18,36.18,5.08,5,-4.20
7,64.21,70.02,5.29,5,-2.15
7,66.91,58.16,5.24,5,-4.00
7,66.29,78.32,5.03,5,-2.15
7,56.25,39.43,5.30,5,-7.13
7,42.18,36.18,5.08,5,-4.20
7,64.21,70.02,5.29,5,-3.12
7,66.91,58.16,5.24,5,-4.59
7,66.29,78.32,5.03,5,-2.54
7,56.25,39.43,5.30,5,-8.79
7,42.18,36.18,5.08,5,-4.20
7,64.21,70.02,5.29,5,-2.15
7,66.91,58.16,5.24,5,-3.52
7,66.29,78.32,5.03,5,-2.44
7,56.25,39.43,5.30,5,-5.18
7,42.18,36.18,5.08,5,-4.39
7,64.21,70.02,5.29,5,-4.69
7,66.91,58.16,5.24,5,-2.73
7,66.29,78.32,5.03,5,-2.34
7,56.25,39.43,5.30,5,-3.91
7,42.18,36.18,5.08,5,-4.00
7,64.21,70.02,5.29,5,-2.64
7,66.91,58.16,5.24,5,-2.34
7,66.29,78.32,5.03,5,-3.22
7,56.25,39.43,5.30,5,-2.93
7,42.18,36.18,5.08,5,-3.52
7,64.21,70.02,5.29,6,-1.76
7,66.91,58.16,5.24,6,-4.30
7,66.29,78.32,5.03,6,-3.22
7,56.25,39.43,5.30,6,-8.40
7,42.18,36.18,5.08,6,-4.69
7,64.21,70.02,5.29,6,-1.46
7,66.91,58.16,5.24,6,-5.27
7,66.29,78.32,5.03,6,-2.54
7,56.25,39.43,5.30,6,-12.30
7,42.18,36.18,5.08,6,-4.88
7,64.21,70.02,5.29,6,-2.64
7,66.91,58.16,5.24,6,-3.61
7,66.29,78.32,5.03,6,-2.25
7,56.25,39.43,5.30,6,-7.91
7,42.18,36.18,5.08,6,-4.49
7,64.21,70.02,5.29,6,-3.32
7,66.91,58.16,5.24,6,-3.81
7,66.29,78.32,5.03,6,-2.54
7,56.25,39.43,5.30,6,-7.32
7,42.18,36.18,5.08,6,-4.49
7,64.21,70.02,5.29,6,-2.15
7,66.91,58.16,5.24,6,-3.71
7,66.29,78.32,5.03,6,-3.22
7,56.25,39.43,5.30,6,-5.76
7,42.18,36.18,5.08,6,-4.79
7,64.21,70.02,5.29,6,-2.25
7,66.91,58.16,5.24,6,-2.73
7,66.29,78.32,5.03,6,-2.44
7,56.25,39.43,5.30,6,-4.98
7,42.18,36.18,5.08,6,-4.98
7,64.21,70.02,5.29,7,1.56
7,66.91,58.16,5.24,7,1.86
7,66.29,78.32,5.03,7,1.17
7,56.25,39.43,5.30,7,5.47
7,42.18,36.18,5.08,7,0.88
7,64.21,70.02,5.29,7,1.95
7,66.91,58.16,5.24,7,1.76
7,66.29,78.32,5.03,7,0.78
7,56.25,39.43,5.30,7,9.38
7,42.18,36.18,5.08,7,0.88
7,64.21,70.02,5.29,7,1.17
7,66.91,58.16,5.24,7,1.56
7,66.29,78.32,5.03,7,1.07
7,56.25,39.43,5.30,7,7.23
7,42.18,36.18,5.08,7,0.98
7,64.21,70.02,5.29,7,1.46
7,66.91,58.16,5.24,7,0.68
7,66.29,78.32,5.03,7,0.88
7,56.25,39.43,5.30,7,4.88
7,42.18,36.18,5.08,7,1.56
7,64.21,70.02,5.29,7,1.17
7,66.91,58.16,5.24,7,6.45
7,66.29,78.32,5.03,7,0.88
7,56.25,39.43,5.30,7,2.73
7,42.18,36.18,5.08,7,1.56
7,64.21,70.02,5.29,7,1.27
7,66.91,58.16,5.24,7,0.49
7,66.29,78.32,5.03,7,0.98
7,56.25,39.43,5.30,7,2.25
7,42.18,36.18,5.08,7,0.98
4,73.57,16.84,5.10,4,-3.71
4,63.35,78.51,5.24,4,-2.73
4,78.50,137.12,5.03,4,-3.91
4,82.98,50.51,4.90,4,4.98
4,64.70,34.49,5.03,4,7.52
4,21.95,52.54,5.07,4,-17.29
4,58.52,67.72,4.92,4,-5.37
4,60.84,79.23,4.97,4,6.64
4,89.21,129.18,4.74,4,-2.93
4,44.75,82.14,4.96,4,-1.46
4,74.91,47.24,4.95,4,5.86
4,39.95,100.23,5.01,4,-9.77
4,5.74,9.32,4.76,4,-5.57
4,30.67,52.35,4.97,4,-6.45
4,73.57,16.84,5.10,4,-4.79
4,63.35,78.51,5.24,4,-1.76
4,78.50,137.12,5.03,4,-0.29
4,82.98,50.51,4.90,4,9.38
4,64.70,34.49,5.03,4,8.69
4,21.95,52.54,5.07,4,-19.14
4,58.52,67.72,4.92,4,-5.76
4,60.84,79.23,4.97,4,12.70
4,89.21,129.18,4.74,4,-6.93
4,44.75,82.14,4.96,4,-3.71
4,74.91,47.24,4.95,4,3.52
4,39.95,100.23,5.01,4,-7.52
4,5.74,9.32,4.76,4,-6.54
4,30.67,52.35,4.97,4,-9.86
4,73.57,16.84,5.10,4,-4.59
4,63.35,78.51,5.24,4,-4.00
4,78.50,137.12,5.03,4,-5.47
4,82.98,50.51,4.90,4,8.11
4,64.70,34.49,5.03,4,4.98
4,21.95,52.54,5.07,4,-20.21
4,58.52,67.72,4.92,4,-4.20
4,60.84,79.23,4.97,4,3.03
4,89.21,129.18,4.74,4,-9.28
4,44.75,82.14,4.96,4,-2.25
4,74.91,47.24,4.95,4,-0.10
4,39.95,100.23,5.01,4,-11.62
4,5.74,9.32,4.76,4,-3.52
4,30.67,52.35,4.97,4,-4.49
4,73.57,16.84,5.10,4,-0.78
4,63.35,78.51,5.24,4,-1.86
4,78.50,137.12,5.03,4,-2.83
4,82.98,50.51,4.90,4,6.15
4,64.70,34.49,5.03,4,6.05
4,21.95,52.54,5.07,4,-15.43
4,58.52,67.72,4.92,4,-2.05
4,60.84,79.23,4.97,4,3.22
4,89.21,129.18,4.74,4,-5.37
4,44.75,82.14,4.96,4,-0.88
4,74.91,47.24,4.95,4,2.93
4,39.95,100.23,5.01,4,-11.23
4,5.74,9.32,4.76,4,-3.91
4,30.67,52.35,4.97,4,-9.96
4,73.57,16.84,5.10,4,-4.39
4,63.35,78.51,5.24,4,-4.49
4,78.50,137.12,5.03,4,-4.88
4,82.98,50.51,4.90,4,3.61
4,64.70,34.49,5.03,4,4.69
4,21.95,52.54,5.07,4,-19.14
4,58.52,67.72,4.92,4,-1.56
4,60.84,79.23,4.97,4,-0.49
4,89.21,129.18,4.74,4,-3.71
4,44.75,82.14,4.96,4,-3.81
4,74.91,47.24,4.95,4,4.79
4,39.95,100.23,5.01,4,-13.18
4,5.74,9.32,4.76,4,-6.05
4,30.67,52.35,4.97,4,-5.76
4,73.57,16.84,5.10,5,-5.86
4,63.35,78.51,5.24,5,-5.86
4,78.50,137.12,5.03,5,-6.25
4,82.98,50.51,4.90,5,-16.41
4,64.70,34.49,5.03,5,-5.96
4,21.95,52.54,5.07,5,-15.82
4,58.52,67.72,4.92,5,-14.94
4,60.84,79.23,4.97,5,-7.62
4,89.21,129.18,4.74,5,-11.13
4,44.75,82.14,4.96,5,-6.05
